id,size,name,mod_class,department,dept_id,x,y,fixed
1528,40.0,"Crawford, Gregory E.",2,Pediatrics,48,2887.87,181.59,TRUE
1529,41.2,"Reddy, Timothy E",2,Biostatistics & Bioinformatics,9,2861.85,-355.95,TRUE
1530,40.2,"Willard, Huntington Faxon",2,Biology,7,2550.86,51.48,TRUE
1531,40.4,"Gersbach, Charles",2,Biomedical Engineering,8,2782.87,-684.92,TRUE
1532,41.7,"Hartemink, Alexander J.",2,Computer Science,15,2817.69,-98.97,TRUE
1533,43.3,"Salama, Joseph Kamel",1,Radiation Oncology,57,3271.55,1188.66,TRUE
1534,40.6,"Wang, Xiaofei",1,Biostatistics & Bioinformatics,9,2500.91,389.02,TRUE
1535,42.1,"Crawford, Regina Denise",10,Medicine,39,-586.60,1096.69,TRUE
1536,41.7,"Feliu, Miriam Helen",10,Psychiatry & Behavioral Sciences,55,-392.35,1193.01,TRUE
1537,41.5,"Crichlow, Michaeline A.",4,African and African American Studies,1,-5342.14,-4929.73,TRUE
1538,40.8,"Middleton, John Paul",6,Medicine,39,1186.19,1239.70,TRUE
1539,40.6,"Hong, Jiyong",2,Chemistry,11,2471.79,-29.36,TRUE
1540,41.5,"Fitzgerald, Michael C.",6,Chemistry,11,2317.03,1508.95,TRUE
1541,40.0,"Cullen, Bryan Richard",2,Molecular Genetics and Microbiology,40,2867.40,-749.73,TRUE
1542,41.9,"Luftig, Micah Alan",2,Molecular Genetics and Microbiology,40,2830.51,-1012.08,TRUE
1543,40.0,"Cummer, Steven A.",5,Electrical and Computer Engineering,26,-1924.64,-1547.43,TRUE
1544,40.4,"Cummings, Jonathon",12,Fuqua School of Business,30,-2288.71,1381.80,TRUE
1545,40.4,"Foo, Wen Chi",10,Pathology,47,174.06,497.62,TRUE
1546,40.4,"Proia, Alan David",7,Pathology,47,365.46,378.89,TRUE
1547,41.5,"Woodward, Julie Ann",10,Ophthalmology,45,-708.87,1123.51,TRUE
1548,40.6,"Muh, Carrie Rebecca",5,Surgery,68,-1813.12,-1213.94,TRUE
1549,42.1,"Cunningham III, Calhoun Dove",6,Surgery,68,511.13,1857.31,TRUE
1550,41.0,"Cunningham, Clifford W.",2,Biology,7,1489.87,-2051.61,TRUE
1551,40.2,"Van Dover, Cindy",2,Marine Science and Conservation,35,1018.46,328.93,TRUE
1552,41.3,"Terborgh, John W.",2,Environmental Sciences and Policy,28,2909.30,858.78,TRUE
1553,42.1,"Curlin, Farr A",10,Medicine,39,-162.94,1391.25,TRUE
1554,41.3,"Mauro, Christian F.",5,Psychiatry,54,-1016.81,256.85,TRUE
1555,40.6,"Curtarolo, Stefano",6,Mechanical Engineering and Materials Science,37,2511.63,2505.42,TRUE
1556,40.8,"Scales Jr., Charles Douglas",10,Surgery,68,1165.63,1262.25,TRUE
1557,42.9,"Wiener, John Samuel",6,Surgery,68,954.31,1169.18,TRUE
1558,40.0,"Peterson, Andrew Charles",10,Surgery,68,1180.39,914.42,TRUE
1559,41.9,"Ellestad, Sarah Catherine",10,Obstetrics and Gynecology,44,-694.09,-170.53,TRUE
1560,40.8,"Daley, Brendan",12,Fuqua School of Business,30,-3346.34,294.64,TRUE
1561,41.3,"Dalvi, Samir R",10,Medicine,39,113.01,1006.37,TRUE
1562,42.5,"Meltzer, Eric Barrie",1,Medicine,39,182.65,-606.58,TRUE
1563,40.4,"Wolfe, Walter George",0,Surgery,68,635.70,-1385.86,TRUE
1564,40.0,"Darcey, Dennis J.",5,Community and Family Medicine,14,-2560.23,-1756.92,TRUE
1565,42.5,"Darity Jr., William A.",10,Sanford School of Public Policy,61,128.34,-498.60,TRUE
1566,40.0,"Langdon, Scott Douglas",4,Immunology,33,-5078.53,-4810.68,TRUE
1567,41.3,"Dash, Rajesh Chandra",10,Pathology,47,72.26,397.02,TRUE
1568,42.9,"Friedman, Daphne Ruth",2,Medicine,39,1575.43,-682.96,TRUE
1569,40.6,"Weinberg, Joe Brice",2,Medicine,39,1898.56,-651.02,TRUE
1570,43.3,"Stoecker, Maggie Marie",2,Pathology,47,2316.64,-261.50,TRUE
1571,44.8,"LU, JIANFENG",6,Mathematics,36,2093.96,1959.60,TRUE
1572,41.7,"Daubert, Melissa Anne",1,Medicine,39,-883.07,1429.64,TRUE
1573,41.3,"Lugar, Patricia Lynne",2,Medicine,39,1034.79,-2819.25,TRUE
1574,41.5,"Shofer, Scott Leigh",1,Medicine,39,975.02,-792.82,TRUE
1575,41.0,"Davis, Linda Lindsey",12,School of Nursing,63,-837.08,1097.32,TRUE
1576,42.3,"Davis, Naomi O.",10,Psychiatry,54,515.03,-84.57,TRUE
1577,41.5,"Dawson, Hana Nenicka",6,Neurology,43,1666.74,1041.86,TRUE
1578,41.9,"Kolls, Bradley Jason",6,Neurology,43,1621.38,2061.42,TRUE
1579,40.8,"De Bellis, Michael Damingo",6,Psychiatry,54,617.73,3147.48,TRUE
1580,40.6,"Gallentine, William Brian",6,Pediatrics,48,1786.53,2469.78,TRUE
1581,40.4,"Mikati, Mohamad Abdul",6,Pediatrics,48,1667.62,2669.41,TRUE
1582,43.3,"Rothman, Jennifer Ann",5,Pediatrics,48,17.66,-478.21,TRUE
1583,40.2,"Zennadi, Rahima",2,Medicine,39,544.05,-1232.57,TRUE
1584,40.8,"Tanabe, Paula J",6,School of Nursing,63,903.22,2436.19,TRUE
1585,41.2,"De Gagne, Jennie",12,School of Nursing,63,18.45,-781.29,TRUE
1586,40.6,"Deak, Kristen Lee",5,Pathology,47,-1617.83,-1674.94,TRUE
1587,41.2,"Horn, Sarah Rapisardo",5,Pathology,47,246.49,-831.32,TRUE
1588,47.3,"Dear, Keith Brian Gordon",6,Duke Global Health Institute,21,2191.97,1886.42,TRUE
1589,42.9,"DeFrantz, Thomas",4,African and African American Studies,1,-3398.53,-4065.46,TRUE
1590,42.3,"DeFrate, Louis Edwin",3,Orthopaedics,46,1581.14,3397.01,TRUE
1591,43.6,"Spritzer, Charles Edward",3,Radiology,58,956.67,3199.12,TRUE
1592,41.3,"Taylor, Dean Curtis",3,Orthopaedics,46,1351.26,3794.06,TRUE
1593,40.0,"Little, Dianne",3,Orthopaedics,46,1115.60,1830.73,TRUE
1594,40.2,"Lee, Jaewoo",2,Surgery,68,2103.56,-2560.70,TRUE
1595,40.4,"DeLong, Elizabeth Ray",0,Biostatistics & Bioinformatics,9,2530.20,-772.70,TRUE
1596,41.2,"Dement, John McCray",8,Community and Family Medicine,14,-2653.15,1323.46,TRUE
1597,45.2,"Epling, Carol Ann",4,Community and Family Medicine,14,-2884.93,-2618.23,TRUE
1598,40.0,"Lipscomb, Hester Johnstone",8,Community and Family Medicine,14,-1842.86,1707.10,TRUE
1599,41.7,"Myers, Douglas Joseph",8,Community and Family Medicine,14,-2718.49,1464.85,TRUE
1600,40.4,"Schoenfisch, Ashley Land",8,Community and Family Medicine,14,-2184.93,1654.68,TRUE
1601,47.1,"Denardo, Scott Jeffrey",10,Medicine,39,23.69,677.48,TRUE
1602,40.2,"Tcheng, James Enlou",0,Medicine,39,365.26,434.09,TRUE
1603,40.4,"Rodrigo, Allen G",2,Biology,7,2744.96,841.18,TRUE
1604,43.5,"Derbyshire, Emily Rose",2,Chemistry,11,2656.75,-1510.15,TRUE
1605,40.4,"Derouin, Anne Lynn",12,School of Nursing,63,-3011.22,971.70,TRUE
1606,40.6,"Desai, Preyas S.",11,Fuqua School of Business,30,-1287.15,-2446.20,TRUE
1607,40.6,"Purohit, Devavrat",11,Fuqua School of Business,30,-991.22,-2746.69,TRUE
1608,44.8,"Deshusses, Marc",6,Civil and Environmental Engineering,12,1434.91,2225.28,TRUE
1609,40.2,"Deutsch, Sarah Jane",9,History,32,-9087.61,-2905.36,TRUE
1610,41.3,"Hochman, Daryl William",2,Surgery,68,836.70,-1728.43,TRUE
1611,59.0,"Shan, Siqing",5,Radiation Oncology,57,-1995.80,-2209.74,TRUE
1612,40.6,"Vollmer, Robin Tutt",1,Pathology,47,1025.47,-271.10,TRUE
1613,40.4,"Li, Chuan-Yuan",2,Dermatology,18,1652.47,185.11,TRUE
1614,40.2,"Kornbluth, Sally A.",2,Pharmacology & Cancer Biology,49,2907.86,-1711.65,TRUE
1615,41.3,"Stapleton, Heather M.",6,Environmental Sciences and Policy,28,2337.73,2847.44,TRUE
1616,41.0,"Rittschof, Daniel",6,Marine Science and Conservation,35,2471.11,2188.25,TRUE
1617,43.8,"DiBernardo, Louis Robert",0,Pathology,47,1387.12,36.18,TRUE
1618,40.2,"Manson, Roberto Jose",2,Surgery,68,2136.30,-636.90,TRUE
1619,42.5,"Provenzale, Dawn Tranchino",1,Medicine,39,2581.12,697.69,TRUE
1620,41.2,"Petes, Thomas Douglas",2,Molecular Genetics and Microbiology,40,2768.73,-796.77,TRUE
1621,40.4,"Dikolli, Shane S.",11,Fuqua School of Business,30,-3224.08,154.46,TRUE
1622,40.0,"Mayew, William J.",11,Fuqua School of Business,30,-1933.55,1093.03,TRUE
1623,41.5,"Dobbins III, James T.",1,Radiology,58,1364.82,2999.36,TRUE
1624,43.8,"Ravin, Carl Eric",1,Radiology,58,-53.43,1448.40,TRUE
1625,41.9,"Nolte, Loren W.",1,Electrical and Computer Engineering,26,489.00,1569.17,TRUE
1626,40.0,"Godfrey, Devon James",4,Radiation Oncology,57,-3597.39,-3621.22,TRUE
1627,41.0,"Lansford, Jennifer",6,Social Science Research Institute,65,878.06,2654.45,TRUE
1628,111.2,"Dolbow, John Everett",6,Civil and Environmental Engineering,12,1060.96,2554.10,TRUE
1629,109.6,"Laursen, Tod A.",6,Mechanical Engineering and Materials Science,37,1100.51,2026.72,TRUE
1630,43.8,"Wolever, Ruth Quillian",6,Psychiatry & Behavioral Sciences,55,590.53,2755.36,TRUE
1631,42.7,"Dombrowski, Keith",6,Neurology,43,1200.42,2187.36,TRUE
1632,44.0,"Donahue, Mark Paul",4,Medicine,39,-2198.13,-2717.10,TRUE
1633,41.5,"Donahue, William Collins",4,Germanic Languages,31,-5333.85,-4786.58,TRUE
1634,84.3,"Richardson, David C.",6,Biochemistry,6,1282.83,2066.21,TRUE
1635,71.1,"Richardson, Jane Shelby",6,Biochemistry,6,1379.07,2207.75,TRUE
1636,40.4,"Mooney, Richard Daniel",2,Neurobiology,42,1506.61,1201.11,TRUE
1637,41.2,"Dong, Xinnian",2,Biology,7,1955.06,-1174.58,TRUE
1638,41.2,"Donohue, Kathleen",6,Biology,7,2669.00,2166.43,TRUE
1639,41.7,"Doolette, David John",10,Anesthesiology,2,715.84,821.74,TRUE
1640,40.2,"Dorfman, Ariel",9,Literature,34,-9480.55,-2864.02,TRUE
1641,41.9,"Simel, David Lee",0,Medicine,39,891.40,-724.34,TRUE
1642,41.3,"Khouri, Michel Georges",0,Medicine,39,905.22,42.84,TRUE
1643,40.4,"Dowell, Earl H.",6,Mechanical Engineering and Materials Science,37,1517.95,2794.88,TRUE
1644,72.0,"Mann, Brian",6,Mechanical Engineering and Materials Science,37,1959.06,3085.91,TRUE
1645,40.6,"Thomas, Jeffrey P.",10,Mechanical Engineering and Materials Science,37,176.06,1721.57,TRUE
1646,40.4,"Hall, Kenneth C.",6,Mechanical Engineering and Materials Science,37,1226.01,2868.47,TRUE
1647,41.0,"Dressman, Holly Kloos",2,Molecular Genetics and Microbiology,40,810.22,-2118.63,TRUE
1648,42.3,"Koh, James",2,Surgery,68,1994.67,-2435.05,TRUE
1649,42.9,"Page-Chartrand, Kristin Marie",10,Pediatrics,48,90.67,506.36,TRUE
1650,41.2,"Mahmood, Kamran",1,Medicine,39,619.44,-592.80,TRUE
1651,41.9,"Tokdar, Surya",6,Statistical Science,67,834.14,1516.20,TRUE
1652,40.6,"George, Linda K.",5,Sociology,66,-1304.34,-497.90,TRUE
1653,59.6,"Vaupel, James Walton",2,Sanford School of Public Policy,61,2280.93,44.30,TRUE
1654,41.0,"Durrett, Richard Timothy",2,Mathematics,36,2344.02,320.48,TRUE
1655,40.6,"Socolar, Joshua",2,Physics,51,2414.37,873.61,TRUE
1656,41.0,"Dvergsten, Jeffrey Arthur",5,Pediatrics,48,-980.51,-397.32,TRUE
1657,64.6,"Dwyer, Christopher",5,Electrical and Computer Engineering,26,-1338.53,-1504.40,TRUE
1658,102.4,"Lebeck, Alvin R.",5,Computer Science,15,-1536.45,-1345.02,TRUE
1659,40.6,"Dyreng, Scott D.",11,Fuqua School of Business,30,-3365.50,173.61,TRUE
1660,40.6,"Merson, Michael H.",8,Medicine,39,-2179.82,890.47,TRUE
1661,41.0,"Zhang, Zhiping",4,Medicine,39,-3433.36,-3947.99,TRUE
1662,43.6,"Vinson, Emily Nicole",1,Radiology,58,-808.16,1596.73,TRUE
1663,42.1,"Leithe, Linda Gray",1,Radiology,58,-915.66,1541.28,TRUE
1664,46.9,"Echols, Melvin Ray",4,Medicine,39,-3525.38,-4055.76,TRUE
1665,41.7,"Edwards, Glenn Steven",12,Physics,51,-508.29,-1728.57,TRUE
1666,40.4,"Kiehart, Daniel P.",12,Biology,7,-393.55,-1447.17,TRUE
1667,42.5,"Egner, Tobias",6,Psychology and Neuroscience,56,1725.12,2936.23,TRUE
1668,42.5,"Schmajuk, Nestor A.",6,Psychology and Neuroscience,56,855.81,2435.81,TRUE
1669,41.5,"Heller, Katherine",6,Statistical Science,67,1675.37,1855.67,TRUE
1670,62.6,"Peterchev, Angel Vladimirov",6,Psychiatry & Behavioral Sciences,55,2378.65,2435.97,TRUE
1671,41.3,"Sommer, Marc A.",2,Biomedical Engineering,8,1364.41,783.03,TRUE
1672,41.5,"Eisbach, Shelly Sue",12,School of Nursing,63,-273.45,-1409.09,TRUE
1673,42.3,"Miller, Timothy Ellis",0,Anesthesiology,2,229.87,-493.83,TRUE
1674,40.8,"Eisner, Martin",9,Romance Studies,60,-7566.05,-115.82,TRUE
1675,42.9,"El Husseini, Nada Kais",10,Neurology,43,379.73,56.39,TRUE
1676,43.8,"Goldstein, Larry Bruce",6,Neurology,43,1402.99,1523.96,TRUE
1677,40.4,"Elbert-Avila, Katja Ingrid",4,Medicine,39,-3442.56,-3048.17,TRUE
1678,40.4,"Jones, Christopher",4,Medicine,39,-3802.23,-3528.42,TRUE
1679,40.8,"Kuo, Anthony Nanlin",7,Ophthalmology,45,-219.34,2714.33,TRUE
1680,40.8,"Endow, Sharyn Anne",2,Cell Biology,10,1384.41,-2003.64,TRUE
1681,41.0,"Engelhardt, Barbara",2,Biostatistics & Bioinformatics,9,2225.24,-1061.52,TRUE
1682,41.3,"Gordan, Raluca Mihaela",6,Biostatistics & Bioinformatics,9,1970.94,1183.01,TRUE
1683,43.1,"Sopko, David Richard",1,Radiology,58,-1074.93,1559.94,TRUE
1684,44.4,"Zenn, Michael Robert",6,Surgery,68,1496.34,2465.05,TRUE
1685,40.2,"Leversedge, Fraser",3,Orthopaedics,46,1253.96,3377.86,TRUE
1686,42.1,"Ruch, David Simms",3,Orthopaedics,46,1606.15,3597.71,TRUE
1687,40.0,"Osawa, Masaki",12,Cell Biology,10,290.70,-2030.07,TRUE
1688,40.4,"Goldston, David Brian",12,Psychiatry,54,-1114.02,1905.25,TRUE
1689,42.1,"Schramm-Sapyta, Nicole Lewellyn",6,Psychiatry & Behavioral Sciences,55,829.12,2116.81,TRUE
1690,42.9,"Suarez, Edward Charles",10,Psychiatry & Behavioral Sciences,55,-32.53,1572.45,TRUE
1691,40.6,"Tucci, Debara Lyn",6,Surgery,68,912.87,2767.86,TRUE
1692,40.4,"Woodard, Charles",12,Surgery,68,-210.11,2265.37,TRUE
1693,40.0,"Freiberger, John Jacob",5,Anesthesiology,2,-891.64,-1288.75,TRUE
1694,41.7,"Etkin, Jordan F",10,Fuqua School of Business,30,-478.78,1071.37,TRUE
1695,42.7,"Eucker, Stephanie Ann",6,Surgery,68,858.97,1853.82,TRUE
1696,40.8,"Everett, Christine M",0,Community and Family Medicine,14,-468.27,1844.78,TRUE
1697,41.0,"Farkas, Linda",5,Surgery,68,-972.81,-1318.72,TRUE
1698,40.8,"Schuman, Stefanie Gail",5,Ophthalmology,45,-1383.03,-1222.82,TRUE
1699,41.5,"Maradiaga Panayotti, Gabriela Muriel",4,Pediatrics,48,-4896.23,-4972.72,TRUE
1700,40.0,"Jaffe, Glenn Jay",7,Ophthalmology,45,208.78,2533.71,TRUE
1701,40.4,"Setji, Tracy Lynn",5,Medicine,39,-2629.53,-2521.65,TRUE
1702,42.7,"Fekrat, Sharon",7,Ophthalmology,45,-324.69,2104.08,TRUE
1703,42.9,"Postel, Eric Attila",7,Ophthalmology,45,-296.99,1794.96,TRUE
1704,107.1,"Feld, Jody Ann",5,Community and Family Medicine,14,-817.85,-502.65,TRUE
1705,41.0,"Fellin, Luciana",9,Romance Studies,60,-7509.50,276.81,TRUE
1706,41.9,"Grotegut, Chad Aaron",10,Obstetrics and Gynecology,44,95.36,-196.38,TRUE
1707,41.7,"Leppert, Phyllis Carolyn",6,Obstetrics and Gynecology,44,1689.90,1633.39,TRUE
1708,41.0,"Ferguson, P. Lee",6,Civil and Environmental Engineering,12,2378.43,2706.91,TRUE
1709,49.0,"Seidler, Frederic J.",6,Pharmacology & Cancer Biology,49,1934.21,3330.70,TRUE
1710,42.1,"Slotkin, Theodore Alan",6,Pharmacology & Cancer Biology,49,2195.98,1673.04,TRUE
1711,40.8,"Fernholz, Fernando R.",9,Sanford School of Public Policy,61,-7670.74,-149.63,TRUE
1712,41.3,"Ferrandino, Michael Nicolo",10,Surgery,68,1473.65,1924.76,TRUE
1713,48.2,"Rampersaud Jr., Edward N",1,Surgery,68,1722.77,607.23,TRUE
1714,40.4,"McKellar, Mehri Sadri",10,Medicine,39,-864.13,93.25,TRUE
1715,40.6,"Pickup, David James",5,Molecular Genetics and Microbiology,40,-1223.47,-1447.40,TRUE
1716,46.1,"Frothingham, Richard",2,Medicine,39,1363.70,-1127.85,TRUE
1717,44.6,"Ferrari, Silvia",6,Mechanical Engineering and Materials Science,37,2159.45,2476.40,TRUE
1718,41.0,"Henriquez, Craig S.",10,Biomedical Engineering,8,823.61,1008.22,TRUE
1719,46.7,"VanDongen, Antonius M. J.",2,Pharmacology & Cancer Biology,49,420.94,-1907.98,TRUE
1720,41.7,"Ferraro, Thomas J.",9,English,27,-9262.32,-2146.92,TRUE
1721,44.8,"Ferreira, Paulo Alexandre",2,Ophthalmology,45,1509.69,368.84,TRUE
1722,40.0,"Field, Erica Marie",11,Economics,24,-2532.60,-1861.90,TRUE
1723,40.2,"Filomena, Carol Ann",4,Pathology,47,-2993.84,-3236.06,TRUE
1724,42.1,"Fischer, Bernard Martin",1,Pediatrics,48,1371.27,-1344.49,TRUE
1725,41.0,"Sunday, Mary Elizabeth Anne",2,Pathology,47,1481.31,-1562.06,TRUE
1726,41.3,"Walker, Julia K.L.",2,School of Nursing,63,1806.98,-1570.17,TRUE
1727,46.1,"Greenberg, Joel Alter",5,Electrical and Computer Engineering,26,-1440.16,-1874.58,TRUE
1728,40.2,"Fish, Laura Jane",4,Community and Family Medicine,14,-3433.55,-3168.62,TRUE
1729,40.2,"Garst, Jennifer Lynn",4,Medicine,39,-2126.28,-2222.36,TRUE
1730,42.5,"Kelley, Michael John",1,Medicine,39,2404.30,421.97,TRUE
1731,41.2,"Haque, Mahfuzul",12,Medicine,39,-156.26,-1370.18,TRUE
1732,40.6,"Kay, Aaron Charles",6,Fuqua School of Business,30,955.24,2732.81,TRUE
1733,42.5,"Flanagan Jr., Owen",9,Philosophy,50,-5802.30,1003.99,TRUE
1734,42.1,"Kertai, Miklos David",0,Anesthesiology,2,546.80,-777.11,TRUE
1735,43.3,"Ibarra Drendall, Catherine",10,Medicine,39,802.78,1.08,TRUE
1736,57.3,"Stouder, April Loehmer",4,Community and Family Medicine,14,-3230.36,-3271.36,TRUE
1737,40.2,"Gbadegesin, Rasheed Adebayo",6,Pediatrics,48,1039.26,589.92,TRUE
1738,41.0,"Rabinovich, Consuelo Egla Diana",10,Pediatrics,48,627.17,854.61,TRUE
1739,41.3,"Forman, Leslie M.",5,Psychiatry & Behavioral Sciences,55,-1462.07,-609.44,TRUE
1740,41.0,"Forte, Maurizio",5,Classical Studies,13,-1331.08,-310.04,TRUE
1741,43.1,"Forward, Richard B.",6,Marine Science and Conservation,35,539.55,1994.93,TRUE
1742,50.4,"Foster, Mary Helen",10,Medicine,39,875.19,856.97,TRUE
1743,40.4,"Que, Loretta Georgina",1,Medicine,39,1629.89,-1349.54,TRUE
1744,44.0,"Zhou, Shutang",2,Pathology,47,1713.04,-2126.17,TRUE
1745,41.7,"Fox, Donald T",2,Pharmacology & Cancer Biology,49,605.66,-1103.91,TRUE
1746,40.2,"Francis, Jennifer",11,Fuqua School of Business,30,-2939.90,-877.57,TRUE
1747,40.4,"Olsson, Per",11,Fuqua School of Business,30,-3109.74,-128.50,TRUE
1748,40.0,"Schipper, Katherine",11,Fuqua School of Business,30,-2858.89,-657.90,TRUE
1749,42.9,"Frank, Michael M.",2,Pediatrics,48,1456.70,697.56,TRUE
1750,42.1,"Jiang, Haixiang",10,Pediatrics,48,492.03,-416.66,TRUE
1751,40.6,"Frankenberg, Elizabeth",12,Sanford School of Public Policy,61,-2170.91,1389.08,TRUE
1752,40.2,"Thomas, Duncan",12,Economics,24,-2316.57,1208.59,TRUE
1753,42.5,"Frank-Ito, Dennis Onyeka",3,Surgery,68,203.77,2066.23,TRUE
1754,42.1,"Franks, Kevin Michael",2,Neurobiology,42,149.50,-935.73,TRUE
1755,42.1,"Franz, Katherine J.",6,Chemistry,11,2146.05,1778.18,TRUE
1756,46.3,"Fras, Anne Marie",5,Anesthesiology,2,-1299.84,-728.17,TRUE
1757,40.0,"Leary, Mark Richard",6,Psychology and Neuroscience,56,838.11,3215.28,TRUE
1758,71.5,"Fraser, Matthew Oliver",5,Surgery,68,-1928.84,-1910.69,TRUE
1759,40.2,"Frederick, Heather Jane",5,Anesthesiology,2,-2479.71,-1940.20,TRUE
1760,41.2,"Taekman, Jeffrey Marc",12,Anesthesiology,2,-537.53,1412.80,TRUE
1761,43.6,"Routh, Jonathan Charles",10,Surgery,68,1113.50,1552.92,TRUE
1762,40.8,"Freedman, Neil Jonathan",2,Medicine,39,1505.97,-1342.59,TRUE
1763,41.5,"Zhang, Lisheng",2,Medicine,39,1188.25,-825.09,TRUE
1764,41.9,"Vigna, Steven R.",2,Cell Biology,10,1283.17,-714.17,TRUE
1765,41.2,"McGraw, Thomas Anthony",4,Surgery,68,-3218.64,-3640.70,TRUE
1766,40.6,"Stolp, Bryant Walter",4,Anesthesiology,2,-2644.78,-2665.81,TRUE
1767,41.0,"Schneider, Susan Moeller",6,School of Nursing,63,16.28,1943.52,TRUE
1768,40.0,"Lee, Sunhee",2,Medicine,39,2367.90,-2636.82,TRUE
1769,95.4,"Fry, Brendan C",10,Mathematics,36,-177.25,-160.02,TRUE
1770,40.8,"Zucker, Nancy Lee",6,Psychiatry,54,1615.10,3299.26,TRUE
1771,43.1,"Fulkerson, Mary M.",9,Divinity School,20,-6830.35,679.04,TRUE
1772,40.8,"Furtado, Gustavo PT",5,Romance Studies,60,-1525.62,-1808.39,TRUE
1773,40.4,"Gaede, Jane Taylor",5,Pathology,47,-1710.91,-1477.90,TRUE
1774,40.6,"McConkie-Rosell, Allyn",6,Pediatrics,48,883.48,1891.19,TRUE
1775,42.1,"McDonald, Marie Theresa",6,Pediatrics,48,1212.66,1365.02,TRUE
1776,41.5,"Gaillard, Stephanie L",5,Medicine,39,-1205.09,-1850.79,TRUE
1777,40.4,"Kansagra, Sujay Mansukhlal",10,Pediatrics,48,289.06,952.08,TRUE
1778,40.6,"Lewis Jr., Darrell Vincent",6,Pediatrics,48,1695.40,2010.02,TRUE
1779,40.2,"McNamara Sr., James O'Connell",2,Neurobiology,42,1801.41,1294.52,TRUE
1780,42.3,"Sinha, Saurabh Ranjan",6,Neurology,43,1112.20,1506.31,TRUE
1781,41.9,"Klein, Stephen Matthew",0,Anesthesiology,2,-364.78,-1329.98,TRUE
1782,42.7,"Melton, M. Stephen",0,Anesthesiology,2,70.88,-1031.62,TRUE
1783,41.0,"MacLeod, David Brett",0,Anesthesiology,2,751.03,586.28,TRUE
1784,41.0,"Tucker, Marcy Schwartz",5,Anesthesiology,2,-1833.99,-2450.39,TRUE
1785,41.5,"Nielsen, Karen Cristina",5,Anesthesiology,2,-881.20,-1673.24,TRUE
1786,40.4,"Gandhi, Parag D",4,Ophthalmology,45,-3612.97,-3785.08,TRUE
1787,40.8,"Gao, Haiyan",6,Physics,51,1325.51,2904.85,TRUE
1788,55.0,"Liu, Jian-Guo",6,Physics,51,1813.63,1921.64,TRUE
1789,40.0,"Howell, Calvin R.",6,Physics,51,1174.26,2755.32,TRUE
1790,42.5,"Hardaker Jr., William Thomas",5,Orthopaedics,46,-1373.16,-395.22,TRUE
1791,40.2,"Garrigues, Grant Edward",3,Orthopaedics,46,1231.90,3802.19,TRUE
1792,41.0,"GASPAROVIC, ELLEN KATHERINE",9,Mathematics,36,-7362.99,374.76,TRUE
1793,44.0,"Venakides, Stephanos",5,Mathematics,36,-56.57,-56.90,TRUE
1794,84.3,"Gavin, Henri P.",6,Civil and Environmental Engineering,12,2013.17,2739.63,TRUE
1795,40.8,"Reiter, Jerome P.",6,Statistical Science,67,1428.52,2352.22,TRUE
1796,41.7,"Muir, Andrew Joseph",6,Medicine,39,1498.14,2691.45,TRUE
1797,42.3,"George, Stephen L.",1,Biostatistics & Bioinformatics,9,1441.05,207.74,TRUE
1798,40.6,"McEvoy, Joseph Patrick",6,Psychiatry & Behavioral Sciences,55,1490.57,2010.83,TRUE
1799,40.2,"Roggli, Victor Louis",6,Pathology,47,719.42,921.16,TRUE
1800,41.7,"Ossmann, Eric William",10,Surgery,68,-162.56,836.97,TRUE
1801,43.3,"Gereffi, Gary",2,Sociology,66,319.93,-1584.72,TRUE
1802,40.2,"Gervais, Simon",11,Fuqua School of Business,30,-2995.13,-757.63,TRUE
1803,40.4,"Gesty-Palmer, Diane",4,Medicine,39,-5173.68,-4756.05,TRUE
1804,40.8,"Getz, Jayce Robert",5,Mathematics,36,-1657.70,-710.23,TRUE
1805,40.6,"Gheith, Jehanne",4,Slavic and Eurasian Studies,64,-3846.50,-3632.60,TRUE
1806,40.2,"Gibson, Joshua",9,Art of the Moving Image,4,-8979.57,-2895.41,TRUE
1807,40.6,"Ginsberg, Brian",4,Anesthesiology,2,-2821.18,-2761.10,TRUE
1808,41.0,"Simmons, Leigh Ann",10,School of Nursing,63,185.24,2031.22,TRUE
1809,42.1,"Glander, Kenneth Earl",6,Evolutionary Anthropology,29,1820.29,1457.36,TRUE
1810,42.9,"Taylor, Andrea Beth",6,Community and Family Medicine,14,1953.97,1684.57,TRUE
1811,44.0,"Glass, Jeffrey",6,Electrical and Computer Engineering,26,2449.15,2298.40,TRUE
1812,42.1,"Goknar, Erdag",9,#N/A,#N/A,-6964.28,639.47,TRUE
1813,40.8,"Gold, Deborah T.",6,Psychiatry & Behavioral Sciences,55,1260.62,3058.34,TRUE
1814,69.5,"Goldberg, Joel Steven",10,Anesthesiology,2,375.09,1502.86,TRUE
1815,77.0,"Golden, Jay",6,Earth and Ocean Sciences,23,1616.79,2579.23,TRUE
1816,50.0,"Goldman, Shalom Lawrence",4,Religious Studies,59,-4237.86,-4330.93,TRUE
1817,58.8,"Goldner, Richard Douglas",4,Orthopaedics,46,-3114.50,-3171.81,TRUE
1818,42.7,"Todd, Jamie Lynn",1,Medicine,39,921.44,-284.64,TRUE
1819,41.9,"He, Xiao-Ping",2,Neurology,43,1545.28,742.98,TRUE
1820,41.3,"Silver, Debra Lynn",2,Molecular Genetics and Microbiology,40,1348.44,152.10,TRUE
1821,41.0,"Gonzalez, Jose M.",9,Classical Studies,13,-7812.35,-347.64,TRUE
